medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 00:37:56,2013-09-28 00:44:59,2,-74.00766,40.74081,-73.994797,40.750282,7,CSH,0.5,0.5,0,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 00:37:56,2013-09-28 00:44:59,2,-74.00766,40.74081,-73.994797,40.750282,7,CSH,0.5,0.5,0,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 00:57:48,2013-09-28 01:05:15,1,-73.975578,40.750839,-73.992386,40.749241,7.5,CRD,0.5,0.5,1.7,0,10.2
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 00:57:48,2013-09-28 01:05:15,1,-73.975578,40.750839,-73.992386,40.749241,7.5,CRD,0.5,0.5,1.7,0,10.2
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 01:12:05,2013-09-28 01:36:26,3,-73.987846,40.760082,-73.927635,40.865486,28.5,CRD,0.5,0.5,5.9,0,35.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 01:12:05,2013-09-28 01:36:26,3,-73.987846,40.760082,-73.927635,40.865486,28.5,CRD,0.5,0.5,5.9,0,35.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 02:04:18,2013-09-28 02:12:26,2,-73.985573,40.768074,-73.946053,40.835369,17,CSH,0.5,0.5,0,0,18
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 02:04:18,2013-09-28 02:12:26,2,-73.985573,40.768074,-73.946053,40.835369,17,CSH,0.5,0.5,0,0,18
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 02:38:24,2013-09-28 02:48:55,1,-74.002174,40.734669,-73.986214,40.775799,12.5,CRD,0.5,0.5,2.7,0,16.2
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 02:38:24,2013-09-28 02:48:55,1,-74.002174,40.734669,-73.986214,40.775799,12.5,CRD,0.5,0.5,2.7,0,16.2
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 02:53:50,2013-09-28 03:00:02,2,-73.982491,40.767918,-73.973526,40.761501,8,CRD,0.5,0.5,1.8,0,10.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 02:53:50,2013-09-28 03:00:02,2,-73.982491,40.767918,-73.973526,40.761501,8,CRD,0.5,0.5,1.8,0,10.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 03:14:03,2013-09-28 03:26:58,1,-73.989853,40.729664,-73.990433,40.768181,13,CSH,0.5,0.5,0,0,14
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 03:14:03,2013-09-28 03:26:58,1,-73.989853,40.729664,-73.990433,40.768181,13,CSH,0.5,0.5,0,0,14
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 03:32:01,2013-09-28 03:48:12,1,-73.993607,40.762482,-73.910477,40.761833,19,CSH,0.5,0.5,0,0,20
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 03:32:01,2013-09-28 03:48:12,1,-73.993607,40.762482,-73.910477,40.761833,19,CSH,0.5,0.5,0,0,20
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 04:19:59,2013-09-28 04:23:19,1,-73.990013,40.729401,-73.981071,40.733807,4.5,CSH,0.5,0.5,0,0,5.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 04:19:59,2013-09-28 04:23:19,1,-73.990013,40.729401,-73.981071,40.733807,4.5,CSH,0.5,0.5,0,0,5.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 06:21:24,2013-09-28 06:48:39,1,-73.988823,40.758598,-73.962944,40.66066,32.5,CRD,0,0.5,5,0,38
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 06:21:24,2013-09-28 06:48:39,1,-73.988823,40.758598,-73.962944,40.66066,32.5,CRD,0,0.5,5,0,38
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 08:38:36,2013-09-28 08:54:25,1,-73.957893,40.759857,-73.957809,40.722015,23.5,CSH,0,0.5,0,0,24
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 08:38:36,2013-09-28 08:54:25,1,-73.957893,40.759857,-73.957809,40.722015,23.5,CSH,0,0.5,0,0,24
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 09:01:46,2013-09-28 09:23:23,1,-73.964439,40.715797,-73.999893,40.725403,16,CRD,0,0.5,2,0,18.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 09:01:46,2013-09-28 09:23:23,1,-73.964439,40.715797,-73.999893,40.725403,16,CRD,0,0.5,2,0,18.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 09:33:06,2013-09-28 09:39:11,1,-73.995171,40.749691,-74.005852,40.737072,6.5,CRD,0,0.5,1.75,0,8.75
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 09:33:06,2013-09-28 09:39:11,1,-73.995171,40.749691,-74.005852,40.737072,6.5,CRD,0,0.5,1.75,0,8.75
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 09:41:54,2013-09-28 09:58:39,1,-74.004906,40.737617,-73.983376,40.77631,14,CRD,0,0.5,3.62,0,18.12
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 09:41:54,2013-09-28 09:58:39,1,-74.004906,40.737617,-73.983376,40.77631,14,CRD,0,0.5,3.62,0,18.12
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:05:21,2013-09-28 10:11:23,1,-73.974579,40.790901,-73.962196,40.810314,7.5,CRD,0,0.5,0,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:05:21,2013-09-28 10:11:23,1,-73.974579,40.790901,-73.962196,40.810314,7.5,CRD,0,0.5,0,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:19:29,2013-09-28 10:23:46,1,-73.960228,40.797935,-73.969505,40.785294,5.5,CRD,0,0.5,1.5,0,7.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:19:29,2013-09-28 10:23:46,1,-73.960228,40.797935,-73.969505,40.785294,5.5,CRD,0,0.5,1.5,0,7.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:24:18,2013-09-28 10:28:30,1,-73.969566,40.785252,-73.979935,40.770962,6,CSH,0,0.5,0,0,6.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:24:18,2013-09-28 10:28:30,1,-73.969566,40.785252,-73.979935,40.770962,6,CSH,0,0.5,0,0,6.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:30:24,2013-09-28 10:43:58,1,-73.98204,40.770546,-73.951088,40.774593,11.5,CRD,0,0.5,2.4,0,14.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:30:24,2013-09-28 10:43:58,1,-73.98204,40.770546,-73.951088,40.774593,11.5,CRD,0,0.5,2.4,0,14.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:50:30,2013-09-28 11:00:49,1,-73.95974,40.773636,-73.982788,40.744751,10.5,CRD,0,0.5,2,0,13
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 10:50:30,2013-09-28 11:00:49,1,-73.95974,40.773636,-73.982788,40.744751,10.5,CRD,0,0.5,2,0,13
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 11:04:28,2013-09-28 11:12:37,1,-73.984009,40.744225,-73.99469,40.750473,6.5,CSH,0,0.5,0,0,7
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 11:04:28,2013-09-28 11:12:37,1,-73.984009,40.744225,-73.99469,40.750473,6.5,CSH,0,0.5,0,0,7
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 11:30:09,2013-09-28 11:48:24,1,-73.99408,40.751286,-73.979301,40.736401,13.5,CRD,0,0.5,2.8,0,16.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 11:30:09,2013-09-28 11:48:24,1,-73.99408,40.751286,-73.979301,40.736401,13.5,CRD,0,0.5,2.8,0,16.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 11:52:16,2013-09-28 12:01:29,1,-73.974419,40.742573,-73.966629,40.77235,10,CRD,0,0.5,1,0,11.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 11:52:16,2013-09-28 12:01:29,1,-73.974419,40.742573,-73.966629,40.77235,10,CRD,0,0.5,1,0,11.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 12:05:03,2013-09-28 12:07:58,1,-73.969788,40.768776,-73.977036,40.758732,4.5,CSH,0,0.5,0,0,5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 12:05:03,2013-09-28 12:07:58,1,-73.969788,40.768776,-73.977036,40.758732,4.5,CSH,0,0.5,0,0,5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 12:18:13,2013-09-28 12:30:53,1,-73.988831,40.75304,-73.979309,40.742123,9.5,CSH,0,0.5,0,0,10
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 12:18:13,2013-09-28 12:30:53,1,-73.988831,40.75304,-73.979309,40.742123,9.5,CSH,0,0.5,0,0,10
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 13:44:47,2013-09-28 13:48:43,1,-73.994415,40.751598,-73.993301,40.753101,4,CRD,0,0.5,0.9,0,5.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 13:44:47,2013-09-28 13:48:43,1,-73.994415,40.751598,-73.993301,40.753101,4,CRD,0,0.5,0.9,0,5.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 14:03:37,2013-09-28 14:19:17,1,-73.990715,40.756016,-73.983582,40.757118,10.5,CRD,0,0.5,0.01,0,11.01
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 14:03:37,2013-09-28 14:19:17,1,-73.990715,40.756016,-73.983582,40.757118,10.5,CRD,0,0.5,0.01,0,11.01
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 14:33:08,2013-09-28 14:41:56,1,-73.988029,40.75964,-73.971901,40.781715,8.5,CSH,0,0.5,0,0,9
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 14:33:08,2013-09-28 14:41:56,1,-73.988029,40.75964,-73.971901,40.781715,8.5,CSH,0,0.5,0,0,9
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 14:43:51,2013-09-28 14:45:52,1,-73.971832,40.781822,-73.96402,40.777069,4,CSH,0,0.5,0,0,4.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 14:43:51,2013-09-28 14:45:52,1,-73.971832,40.781822,-73.96402,40.777069,4,CSH,0,0.5,0,0,4.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:00:48,2013-09-28 15:19:21,1,-73.974442,40.756306,-73.997833,40.751289,12.5,CRD,0,0.5,2.6,0,15.6
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:00:48,2013-09-28 15:19:21,1,-73.974442,40.756306,-73.997833,40.751289,12.5,CRD,0,0.5,2.6,0,15.6
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:20:07,2013-09-28 15:30:51,1,-73.99791,40.75111,-73.9925,40.748249,7.5,CRD,0,0.5,0,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:20:07,2013-09-28 15:30:51,1,-73.99791,40.75111,-73.9925,40.748249,7.5,CRD,0,0.5,0,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:35:38,2013-09-28 15:47:37,1,-73.994865,40.749962,-73.989929,40.757023,8.5,CSH,0,0.5,0,0,9
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:35:38,2013-09-28 15:47:37,1,-73.994865,40.749962,-73.989929,40.757023,8.5,CSH,0,0.5,0,0,9
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:49:15,2013-09-28 15:59:58,1,-73.989197,40.757881,-73.973541,40.763397,8.5,CRD,0,0.5,1.8,0,10.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 15:49:15,2013-09-28 15:59:58,1,-73.989197,40.757881,-73.973541,40.763397,8.5,CRD,0,0.5,1.8,0,10.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 16:02:28,2013-09-28 16:17:31,1,-73.973351,40.763268,-73.988365,40.737228,11.5,CRD,0,0.5,1,0,13
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 16:02:28,2013-09-28 16:17:31,1,-73.973351,40.763268,-73.988365,40.737228,11.5,CRD,0,0.5,1,0,13
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 16:24:58,2013-09-28 16:30:24,1,-74.003365,40.742512,-73.995613,40.759369,6.5,CRD,0,0.5,1.4,0,8.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 16:24:58,2013-09-28 16:30:24,1,-74.003365,40.742512,-73.995613,40.759369,6.5,CRD,0,0.5,1.4,0,8.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 17:01:08,2013-09-28 17:25:31,1,-73.994438,40.760822,-73.982124,40.756916,14.5,CSH,0,0.5,0,0,15
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 17:01:08,2013-09-28 17:25:31,1,-73.994438,40.760822,-73.982124,40.756916,14.5,CSH,0,0.5,0,0,15
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 17:26:59,2013-09-28 17:39:00,2,-73.979767,40.756287,-73.960335,40.762054,9,CSH,0,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 17:26:59,2013-09-28 17:39:00,2,-73.979767,40.756287,-73.960335,40.762054,9,CSH,0,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 17:43:45,2013-09-28 17:59:55,1,-73.95414,40.7747,-73.976166,40.748646,12.5,CRD,0,0.5,3,0,16
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 17:43:45,2013-09-28 17:59:55,1,-73.95414,40.7747,-73.976166,40.748646,12.5,CRD,0,0.5,3,0,16
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:01:43,2013-09-28 18:07:44,1,-73.976509,40.748695,-73.990608,40.745228,6,CRD,0,0.5,1.3,0,7.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:01:43,2013-09-28 18:07:44,1,-73.976509,40.748695,-73.990608,40.745228,6,CRD,0,0.5,1.3,0,7.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:09:27,2013-09-28 18:15:40,1,-73.990486,40.746201,-73.985657,40.753639,5.5,CRD,0,0.5,1.2,0,7.2
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:09:27,2013-09-28 18:15:40,1,-73.990486,40.746201,-73.985657,40.753639,5.5,CRD,0,0.5,1.2,0,7.2
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:22:25,2013-09-28 18:31:25,2,-73.98674,40.74551,-73.991615,40.730255,8,CRD,0,0.5,2.12,0,10.62
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:22:25,2013-09-28 18:31:25,2,-73.98674,40.74551,-73.991615,40.730255,8,CRD,0,0.5,2.12,0,10.62
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:38:56,2013-09-28 18:50:48,1,-73.975441,40.749287,-73.992264,40.749287,9,CSH,0,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:38:56,2013-09-28 18:50:48,1,-73.975441,40.749287,-73.992264,40.749287,9,CSH,0,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:51:39,2013-09-28 19:20:36,1,-73.992271,40.749374,-73.992088,40.71801,19.5,CRD,0,0.5,4,0,24
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 18:51:39,2013-09-28 19:20:36,1,-73.992271,40.749374,-73.992088,40.71801,19.5,CRD,0,0.5,4,0,24
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:36:57,2013-09-28 19:44:13,1,-73.975792,40.748894,-73.974243,40.758095,6.5,CRD,0,0.5,1.4,0,8.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:36:57,2013-09-28 19:44:13,1,-73.975792,40.748894,-73.974243,40.758095,6.5,CRD,0,0.5,1.4,0,8.4
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:47:39,2013-09-28 19:53:19,3,-73.972275,40.761963,-73.959595,40.762772,6,CRD,0,0.5,1.5,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:47:39,2013-09-28 19:53:19,3,-73.972275,40.761963,-73.959595,40.762772,6,CRD,0,0.5,1.5,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:54:32,2013-09-28 19:58:02,1,-73.958794,40.76405,-73.966431,40.764641,4.5,CRD,0.5,0.5,1,0,6.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:54:32,2013-09-28 19:58:02,1,-73.958794,40.76405,-73.966431,40.764641,4.5,CRD,0.5,0.5,1,0,6.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:59:06,2013-09-28 20:29:30,2,-73.96682,40.76408,-74.033943,40.61248,43,CSH,0.5,0.5,0,0,44
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 19:59:06,2013-09-28 20:29:30,2,-73.96682,40.76408,-74.033943,40.61248,43,CSH,0.5,0.5,0,0,44
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 21:08:02,2013-09-28 21:18:52,2,-73.997566,40.718864,-74.015106,40.709038,9.5,CSH,0.5,0.5,0,0,10.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 21:08:02,2013-09-28 21:18:52,2,-73.997566,40.718864,-74.015106,40.709038,9.5,CSH,0.5,0.5,0,0,10.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 21:21:10,2013-09-28 21:26:43,2,-74.013947,40.709602,-74.008781,40.717381,6,CSH,0.5,0.5,0,0,7
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 21:21:10,2013-09-28 21:26:43,2,-74.013947,40.709602,-74.008781,40.717381,6,CSH,0.5,0.5,0,0,7
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 21:28:20,2013-09-28 22:09:35,2,-74.00856,40.719753,-73.94783,40.675133,29,CRD,0.5,0.5,6,0,36
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 21:28:20,2013-09-28 22:09:35,2,-74.00856,40.719753,-73.94783,40.675133,29,CRD,0.5,0.5,6,0,36
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 22:53:24,2013-09-28 23:03:49,1,-74.00457,40.721684,-74.005524,40.739895,8.5,CSH,0.5,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 22:53:24,2013-09-28 23:03:49,1,-74.00457,40.721684,-74.005524,40.739895,8.5,CSH,0.5,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:06:25,2013-09-28 23:18:08,1,-74.003311,40.737656,-73.995079,40.724968,9,CRD,0.5,0.5,2,0,12
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:06:25,2013-09-28 23:18:08,1,-74.003311,40.737656,-73.995079,40.724968,9,CRD,0.5,0.5,2,0,12
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:24:48,2013-09-28 23:38:42,1,-73.989784,40.729893,-73.958733,40.772881,13,CRD,0.5,0.5,2.8,0,16.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:24:48,2013-09-28 23:38:42,1,-73.989784,40.729893,-73.958733,40.772881,13,CRD,0.5,0.5,2.8,0,16.8
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:40:23,2013-09-28 23:51:38,2,-73.957314,40.774036,-73.942238,40.81546,14.5,CRD,0.5,0.5,3.1,0,18.6
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:40:23,2013-09-28 23:51:38,2,-73.957314,40.774036,-73.942238,40.81546,14.5,CRD,0.5,0.5,3.1,0,18.6
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:53:55,2013-09-29 00:12:49,1,-73.941063,40.813965,-73.98671,40.764107,17.5,CSH,0.5,0.5,0,0,18.5
3BCD8C31FAA3F956FCF1E94F56D04A60,2013-09-28 23:53:55,2013-09-29 00:12:49,1,-73.941063,40.813965,-73.98671,40.764107,17.5,CSH,0.5,0.5,0,0,18.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 00:05:00,2013-11-11 00:15:00,1,-73.969002,40.768383,-74.005264,40.731972,12,CRD,0.5,0.5,2.6,0,15.6
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 01:32:00,2013-11-11 01:38:00,1,-73.991356,40.760441,-73.970711,40.762684,7,CSH,0.5,0.5,0,0,8
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 01:40:00,2013-11-11 01:45:00,1,-73.973038,40.759708,-73.983253,40.741753,6.5,CRD,0.5,0.5,2.25,0,9.75
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 01:50:00,2013-11-11 02:01:00,1,-73.984276,40.749191,-74.009628,40.704224,12.5,CRD,0.5,0.5,1,0,14.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 02:25:00,2013-11-11 02:45:00,1,-73.997559,40.725639,-73.996681,40.644161,26,CRD,0.5,0.5,8.88,0,35.88
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 03:48:00,2013-11-11 03:57:00,1,-73.991516,40.735172,-73.997467,40.718861,9,CSH,0.5,0.5,0,0,10
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 04:05:00,2013-11-11 04:07:00,1,-73.990555,40.728554,-73.985878,40.735058,3.5,CSH,0.5,0.5,0,0,4.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 04:45:00,2013-11-11 04:52:00,1,-73.96994,40.756733,-73.979073,40.772556,8,CRD,0.5,0.5,1.8,0,10.8
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 04:54:00,2013-11-11 05:18:00,1,-73.981819,40.773338,-74.182465,40.687778,63.5,CRD,0.5,0,5,8.25,77.25
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 07:51:00,2013-11-11 07:59:00,1,-73.917793,40.771301,-73.941536,40.806999,11.5,CSH,0,0.5,0,5.33,17.33
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 08:30:00,2013-11-11 08:38:00,1,-73.958626,40.775448,-73.97007,40.761578,7,CRD,0,0.5,0,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 08:39:00,2013-11-11 08:42:00,1,-73.970161,40.761475,-73.976501,40.764156,4,CSH,0,0.5,0,0,4.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 08:43:00,2013-11-11 08:56:00,1,-73.97654,40.764172,-73.980103,40.752613,10,CSH,0,0.5,0,0,10.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 09:01:00,2013-11-11 09:05:00,1,-73.977966,40.751942,-73.979095,40.74614,4.5,CSH,0,0.5,0,0,5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 09:06:00,2013-11-11 09:08:00,1,-73.977966,40.751942,-73.975311,40.745312,3.5,CSH,0,0.5,0,0,4
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 09:12:00,2013-11-11 09:24:00,1,-73.978706,40.741032,-74.007675,40.707676,14,CRD,0,0.5,1.5,0,16
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 09:52:00,2013-11-11 10:02:00,1,-74.009293,40.706585,-73.971909,40.745808,14,CRD,0,0.5,4.35,0,18.85
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 10:03:00,2013-11-11 10:07:00,1,-73.972015,40.745922,-73.959282,40.760109,6,CSH,0,0.5,0,0,6.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 10:10:00,2013-11-11 10:22:00,1,-73.961121,40.760868,-73.972282,40.758877,8.5,CRD,0,0.5,2,0,11
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 10:42:00,2013-11-11 11:03:00,1,-73.970108,40.759296,-74.000946,40.757202,14,CSH,0,0.5,0,0,14.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 11:17:00,2013-11-11 11:43:00,1,-74.004982,40.741371,-73.9533,40.788589,24,CRD,0,0.5,4.9,0,29.4
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 11:45:00,2013-11-11 11:51:00,1,-73.952492,40.789497,-73.941612,40.811127,7,CSH,0,0.5,0,0,7.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 11:56:00,2013-11-11 12:03:00,1,-73.949158,40.809395,-73.950829,40.823364,7.5,CSH,0,0.5,0,0,8
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 12:22:00,2013-11-11 12:52:00,1,-73.964622,40.807228,-73.981247,40.729195,27,CRD,0,0.5,4.5,0,32
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 12:54:00,2013-11-11 13:00:00,1,-73.981422,40.728909,-73.990135,40.73531,6,CSH,0,0.5,0,0,6.5
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 13:07:00,2013-11-11 13:23:00,1,-73.983673,40.743626,-73.870659,40.773804,25.5,CRD,0,0.5,3.5,5.33,34.83
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 13:58:00,2013-11-11 14:50:00,1,-73.87455,40.774132,-73.977501,40.763344,43.5,CSH,0,0.5,0,5.33,49.33
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 14:51:00,2013-11-11 15:02:00,1,-73.87455,40.774132,-73.98587,40.772106,8.5,CSH,0,0.5,0,0,9
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 15:34:00,2013-11-11 15:39:00,1,-73.984375,40.779839,-73.968697,40.786697,6.5,CRD,0,0.5,2.1,0,9.1
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 15:43:00,2013-11-11 15:57:00,1,-73.969749,40.785011,-73.9487,40.773766,10.5,CSH,0,0.5,0,0,11
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 16:01:00,2013-11-11 16:06:00,1,-73.947563,40.776237,-73.960037,40.776207,5.5,CSH,0,0.5,0,0,6
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 16:08:00,2013-11-11 16:11:00,1,-73.96315,40.773418,-73.958046,40.777039,4,CRD,0,0.5,0.9,0,5.4
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 16:15:00,2013-11-11 16:27:00,1,-73.951706,40.781132,-73.953255,40.764595,9.5,CSH,0,0.5,0,0,10
B872D33BF89C6C9520CEDBDDDD421AF9,2013-11-11 16:41:00,2013-11-11 16:46:00,1,-73.946442,40.777023,-73.957649,40.769581,5.5,CSH,0,0.5,0,0,6
